1.080000000000000000e+02
3.100000000000000000e+01
1.840000000000000000e+02
3.110000000000000000e+02
8.000000000000000000e+01
1.030000000000000000e+02
5.900000000000000000e+01
2.210000000000000000e+02
4.870000000000000000e+02
9.000000000000000000e+00
7.200000000000000000e+01
1.580000000000000000e+02
3.360000000000000000e+02
4.550000000000000000e+02
1.550000000000000000e+02
2.000000000000000000e+00
3.890000000000000000e+02
2.300000000000000000e+02
1.740000000000000000e+02
4.100000000000000000e+02
3.000000000000000000e+02
9.590000000000000000e+02
3.200000000000000000e+01
3.490000000000000000e+02
5.670000000000000000e+02
2.310000000000000000e+02
5.000000000000000000e+00
1.010000000000000000e+02
2.720000000000000000e+02
2.100000000000000000e+01
3.090000000000000000e+02
6.700000000000000000e+01
3.000000000000000000e+01
6.100000000000000000e+01
7.900000000000000000e+01
1.020000000000000000e+02
8.500000000000000000e+02
8.680000000000000000e+02
8.200000000000000000e+01
1.230000000000000000e+02
2.530000000000000000e+02
3.430000000000000000e+02
2.800000000000000000e+01
2.000000000000000000e+02
4.510000000000000000e+02
2.990000000000000000e+02
2.070000000000000000e+02
3.410000000000000000e+02
4.900000000000000000e+01
3.230000000000000000e+02
2.310000000000000000e+02
6.540000000000000000e+02
2.150000000000000000e+02
7.900000000000000000e+01
8.700000000000000000e+02
7.500000000000000000e+01
2.000000000000000000e+00
1.000000000000000000e+00
1.220000000000000000e+02
6.560000000000000000e+02
8.900000000000000000e+01
8.200000000000000000e+01
3.710000000000000000e+02
1.500000000000000000e+01
3.330000000000000000e+02
1.500000000000000000e+02
2.010000000000000000e+02
2.210000000000000000e+02
6.000000000000000000e+00
2.700000000000000000e+01
3.980000000000000000e+02
3.300000000000000000e+01
6.000000000000000000e+01
7.800000000000000000e+01
3.410000000000000000e+02
7.400000000000000000e+01
3.060000000000000000e+02
1.510000000000000000e+02
7.600000000000000000e+01
1.000000000000000000e+00
3.460000000000000000e+02
2.300000000000000000e+01
3.450000000000000000e+02
4.000000000000000000e+00
5.700000000000000000e+01
1.720000000000000000e+02
4.490000000000000000e+02
2.730000000000000000e+02
2.270000000000000000e+02
1.000000000000000000e+02
2.500000000000000000e+02
1.900000000000000000e+01
3.500000000000000000e+02
1.470000000000000000e+02
7.600000000000000000e+01
3.000000000000000000e+00
1.620000000000000000e+02
2.100000000000000000e+02
1.100000000000000000e+01
3.350000000000000000e+02
1.490000000000000000e+02
8.000000000000000000e+01
2.000000000000000000e+00
9.480000000000000000e+02
8.000000000000000000e+00
1.240000000000000000e+02
2.700000000000000000e+02
2.760000000000000000e+02
3.100000000000000000e+01
9.800000000000000000e+01
4.930000000000000000e+02
3.970000000000000000e+02
2.800000000000000000e+01
1.720000000000000000e+02
3.000000000000000000e+00
1.050000000000000000e+02
2.300000000000000000e+01
2.350000000000000000e+02
1.890000000000000000e+02
1.510000000000000000e+02
7.000000000000000000e+00
5.800000000000000000e+01
1.720000000000000000e+02
6.780000000000000000e+02
1.890000000000000000e+02
7.600000000000000000e+01
4.000000000000000000e+00
1.000000000000000000e+00
1.150000000000000000e+02
6.000000000000000000e+00
2.750000000000000000e+02
9.800000000000000000e+01
2.230000000000000000e+02
2.900000000000000000e+01
2.300000000000000000e+01
5.260000000000000000e+02
9.800000000000000000e+01
9.900000000000000000e+01
1.780000000000000000e+02
5.000000000000000000e+01
8.800000000000000000e+01
2.900000000000000000e+01
